jmdict_id	sense	headword	reading	pos	en	bg
1287330	0	酷寒	こっかん	n	severe cold | intense cold | bitter cold	лют студ | жесток студ
1289530	0	今様	いまよう	n,adj-no	modern style | contemporary style | current fashion	съвременен стил | модерна мода
1289530	1	今様	いまよう	n	verse form from the Heian and Kamakura periods consisting of 4 lines each divided into two parts of 7 and 5 syllables	стихотворна форма от периодите Хейан и Камакура (4 реда, всеки от по 7 и 5 срички)?
1289700	0	婚儀	こんぎ	n	wedding ceremony	сватбена церемония
1290530	0	混紡	こんぼう	n,vs,vt	mixed yarn | mixed spinning	смесена прежда | смесено предене
1293440	0	再版	さいはん	n,vs,vt	reprint | reprinting | second edition	препечатка | второ издание
1297410	0	作り物	つくりもの	n,adj-no	artificial product | man-made product | imitation | fake | sham	изкуствен продукт | имитация | фалшификат
1297410	1	作り物	つくりもの	n	fiction | made-up story	измислица | измислена история
1297410	2	作り物	つくりもの	n	decoration (e.g. for a festival)	украса (напр. за празник)
1297410	3	作り物	つくりもの	n	theatrical prop (esp. a large prop in noh or kyogen, e.g. tree, well, boat)	театрален реквизит (напр. в но и кьоген)
1297410	4	作り物	つくりもの	n	crop	реколта
1298060	0	削り取る	けずりとる	v5r,vt	to shave off | to scrape off	остъргвам | изстъргвам
1298580	0	刷り込む	すりこむ	v5m,vt	to print (on) | to insert (an illustration) | to stencil (a pattern)	отпечатвам | вмъквам (илюстрация) | щамповам (шаблон)
1298580	1	刷り込む	すりこむ	v5m,vt	to instill (a thought, impression, etc.) | to imprint (e.g. on one's subconscious)	внушавам | втълпявам
1299170	0	殺虫	さっちゅう	n,vs,vt	killing insects or pests	унищожаване на насекоми | унищожаване на вредители
1303320	0	惨殺	ざんさつ	n,vs,vt	slaughter | massacre	клане | масово убийство
1304400	0	斬る	きる	v5r,vt	to kill (a human) using a blade (sword, machete, knife, etc.) | to slice (off) | to lop (off) | to cut (off)	убивам (с меч, нож и др.) | отсичам
1307920	0	子飼い	こがい	n	rearing from infancy	отглеждане от невръстна възраст
1307920	1	子飼い	こがい	n	training from an early age (e.g. an apprentice) | teaching from an early stage (e.g. a subordinate)	обучение от ранна възраст (напр. на чирак)
1309420	0	思い立つ	おもいたつ	v5t,vt	to set one's mind on doing | to get the idea of doing | to make up one's mind	решавам се | хрумва ми
1309770	0	指向	しこう	n,vs,vt	being orientated (towards) | pointing (towards) | directing (towards)	ориентация | насоченост
1309770	1	指向	しこう	adj-no	directional (e.g. microphone)	насочен (напр. микрофон)
1309770	2	指向	しこう	n-suf	-oriented	-ориентиран
1310690	0	止血	しけつ	n,vs,vi	stopping of bleeding | stanching | hemostasis | haemostasis	спиране на кръвотечение | хемостаза
1314410	0	事務総局	じむそうきょく	n	secretariat-general	генерален секретариат
1319680	0	執刀	しっとう	n,vs,vi	performing a surgical operation	извършване на операция | оперативна намеса
1323460	0	邪険	じゃけん	adj-na,n	cruel | hard-hearted | harsh | unkind	жесток | коравосърдечен | груб
1323690	0	借り受ける	かりうける	v1,vt	to borrow | to have a loan | to hire | to rent | to buy on credit	заемам | вземам под наем | купувам на кредит
1324380	0	若造	わかぞう	n	youngster | neophyte | greenhorn	хлапак | новак | жълтоклюн
1326750	0	取り持つ	とりもつ	v5t,vt	to act as a go-between (for) | to mediate | to arrange	посреднича | уреждам
1326750	1	取り持つ	とりもつ	v5t,vt	to entertain (guests) | to treat | to receive	гощавам | посрещам (гости)
1327950	0	手振り	てぶり	n	(hand) gesture | movement of the hand	жест (с ръка) | движение на ръката
1328430	0	手練手管	てれんてくだ	n	wiles | art of coaxing	хитрини | изкуство на убеждаването
1329700	0	受け流す	うけながす	v5s,vt	to ward off (e.g. an attack) | to fend off (e.g. a question) | to elude | to evade | to dodge | to turn aside (e.g. a joke)	отбивам | избягвам | парирам
1331900	0	修める	おさめる	v1,vt	to study | to complete (a course) | to cultivate | to master	изучавам | усвоявам | завършвам (курс)
1331900	1	修める	おさめる	v1,vt	to order (one's life)	подреждам (живота си)
1331900	2	修める	おさめる	v1,vt	to repair (a fault one has committed)	поправям (грешка)
1332360	0	修羅	しゅら	n	Asura | demigod | anti-god | titan | demigods that fight the Devas (gods) in Hindu mythology	асура (полубог, воюващ с боговете в индуистката митология)?
1332360	1	修羅	しゅら	n	fighting | carnage | conflict | strife	битка | кръвопролитие | борба
1332360	2	修羅	しゅら	n	sledge (for conveying large rocks, logs, etc.)	шейна за пренасяне на камъни или трупи?
1332360	3	修羅	しゅら	n	log slide | chute | flume	улей за трупи?
1334840	0	十人十色	じゅうにんといろ	exp,n	several men, several minds | everyone has his own (ideas, tastes, interests, etc.) | different strokes for different folks	различни хора, различни вкусове
1335660	0	縦貫	じゅうかん	n,vs,vi	running through | traversal	надлъжно пресичане | преминаване през
1336230	0	重罪	じゅうざい	n,adj-no	felony | serious crime	углавно престъпление | тежко престъпление
1337200	0	宿す	やどす	v5s,vt	to house | to contain | to harbour (a feeling) | to hold (e.g. dew on leaves)	нося в себе си | съдържам | затаявам (чувство)
1337200	1	宿す	やどす	v5s,vt	to carry (a baby) | to be pregnant	нося (дете) | бременна съм
1337200	2	宿す	やどす	v5s,vt	to give lodging to | to accommodate	подслонявам | приютявам
1337610	0	縮刷版	しゅくさつばん	n	reduced-size edition (esp. of an unabridged compilation of a newspaper) | compact edition	умалено издание | компактно издание
1337620	0	縮尺	しゅくしゃく	n,vs,vt	reduced scale | scaling down	умален мащаб | намаляване на мащаба
1340300	0	出歩く	であるく	v5k,vi	to go out | to go around | to walk about | to roam	разхождам се | скитам | излизам навън
1345510	0	序説	じょせつ	n	introduction	въведение | предговор
1347630	0	将官	しょうかん	n	general | admiral	генерал | адмирал
1347910	0	小気味良い	こきみよい	adj-ix	delightful | satisfying | gratifying | brisk | piquant	приятен | задоволителен | освежаващ
1350970	0	照度	しょうど	n	(intensity of) illumination | illuminance	осветеност | интензивност на осветлението
1351010	0	症候	しょうこう	n	symptom	симптом | признак
1352120	0	鞘	さや	n	scabbard | sheath	ножница
1352120	1	鞘	さや	n	cap (on a brush, pen, etc.) | case | sleeve	капачка (на четка, писалка и др.) | калъфче
1352120	2	鞘	さや	n	margin (between two prices) | spread | markup | commission	марж | надценка | комисиона
1352120	3	鞘	さや	n	enclosure | outer fence	ограда | заграждение
1354810	0	乗り回す	のりまわす	v5s,vt	to drive (a car) around | to ride (a bicycle) around	разкарвам се с (кола, велосипед)
1361300	0	振り落とす	ふりおとす	v5s,vt	to shake off | to throw off	отърсвам | събарям (чрез разклащане)
1364030	0	真性	しんせい	n	inborn nature	вродена природа
1364030	1	真性	しんせい	adj-no	genuine | intrinsic | essential	истински | присъщ | същински
1366540	0	人違い	ひとちがい	n,vs,vt	mistaking one person for another | (case of) mistaken identity	объркване на самоличността | сбъркан човек
1373390	0	趨勢	すうせい	n	tendency | trend	тенденция | насока
1380730	0	製糖	せいとう	n	sugar manufacture	производство на захар
1381920	0	静粛	せいしゅく	adj-na,n	silent	тих | безшумен
1384980	0	切開	せっかい	n,vs,vt	incision | operation | section	разрез | операция
1387360	0	先回り	さきまわり	n,vs,vi	going on ahead | forestalling | anticipating | arrival before another	изпреварване | предугаждане
1389760	0	専科	せんか	n	specialized course | specialised course	специализиран курс
1389760	1	専科	せんか	n	something that is specialized for a certain field or application (e.g. a sauce specially made for zaru soba)	нещо специализирано за определена цел (напр. специален сос)
1391280	0	潜り込む	もぐりこむ	v5m,vi	to slip into | to crawl into (under) | to conceal oneself (under)	промъквам се | вмъквам се (под нещо)
1391280	1	潜り込む	もぐりこむ	v5m,vi	to sneak into | to infiltrate	прониквам тайно | инфилтрирам се
1396460	0	禅問答	ぜんもんどう	n	Zen dialogue | Zen questions and answers	дзен диалог | дзен въпроси и отговори
1398500	0	創世	そうせい	n	creation of the world	сътворение на света
1398520	0	創世記	そうせいき	n	Genesis (book of the Bible)	Битие
1399310	0	喪章	もしょう	n	mourning band | mourning ribbon	траурна лента | траурна панделка
1400260	0	早熟	そうじゅく	n,adj-na,adj-no	precocity | early ripening | premature development	преждевременно развитие | ранозрялост
1402040	0	草笛	くさぶえ	n	reed pipe	тревна свирка | свирка от стрък трева
1406850	0	村八分	むらはちぶ	n	ostracism	остракизъм | отлъчване
1406850	1	村八分	むらはちぶ	n	complete ostracism of a household (the harshest punishment in Edo-period village law)	пълно отлъчване на домакинство (най-тежкото наказание в селското право от периода Едо)?
1406960	0	他界	たかい	n	death | the next world	смърт | отвъдният свят
1406960	1	他界	たかい	vs,vi	to pass away | to die	отивам си от този свят | напускам този свят
1407460	0	多い	おおい	adj-i	many | numerous | a lot	многоброен | многочислен
1407460	1	多い	おおい	adj-i	large amount of | large quantity of | a lot | much	много | в голямо количество
1407460	2	多い	おおい	adj-i	frequent | common	чест | често срещан
1410890	0	泰然	たいぜん	adj-t,adv-to	calm | composed | self-possessed | firm	спокоен | невъзмутим | хладнокръвен
1411020	0	胎盤	たいばん	n	placenta	плацента
1415800	0	托鉢	たくはつ	n,vs	religious mendicancy | asking for alms | monk's begging	просия (на монах) | молене за милостиня
1415800	1	托鉢	たくはつ	n,vs	going with one's bowl to the meditation hall at mealtime (in a Zen temple)	отиване с паницата за храна в медитационната зала (в дзен манастир)?
1416400	0	脱ぐ	ぬぐ	v5g,vt	to take off (clothes, shoes, etc.) | to undress	събличам (се) | събувам
1417440	0	単３	たんさん	n	AA battery | AA cell	батерия тип АА
1417930	0	単複	たんぷく	n	simplicity and complexity | singular and plural | single and double | singles and doubles (in tennis)	простота и сложност | единствено и множествено число | сингъл и двойки (тенис)
1425180	0	中二階	ちゅうにかい	n	mezzanine floor	мецанин
1426810	0	衷心	ちゅうしん	n	innermost feelings	най-съкровени чувства
1427960	0	彫金	ちょうきん	n,vs,vi	chasing | metal carving | metal engraving	гравиране на метал | резба върху метал
1428070	0	彫塑	ちょうそ	n,adj-no	carving | engraving	резба | гравиране
1428070	1	彫塑	ちょうそ	n,adj-no	clay model	глинен модел
1428070	2	彫塑	ちょうそ	n,adj-no	plastic art	пластично изкуство
1428740	0	町家	まちや	n	machiya | traditional wooden townhouse	мачия — традиционна японска дървена градска къща?
1428740	1	町家	まちや	n	tradesman's house (esp. a home with a shop in front) | merchant's house | merchant's family	къща на търговец (често с магазин отпред)
1431180	0	直接行動	ちょくせつこうどう	n	direct action	пряко действие
1431530	0	直方体	ちょくほうたい	n	right-angled parallelepiped | cuboid | rectangular solid | rectangular prism	правоъгълен паралелепипед | кубоид
1432580	0	追想	ついそう	n,vs,vt	recollection | reminiscence	спомен | възпоминание
1432950	0	通りすがり	とおりすがり	n,adj-no	passing by	минаване покрай | случайно преминаване
1433440	0	通俗	つうぞく	adj-na,adj-no,n	popular | common	популярен | обикновен
1435610	0	定式	ていしき	n,adj-no	formula | prescribed form | established formality	формула | установена форма
1440470	0	天覧	てんらん	n	imperial inspection	преглед от императора | императорска инспекция
1440520	0	天丼	てんどん	n	tempura donburi | tempura served over a bowl of rice	тендон (темпура върху ориз)
1440520	1	天丼	てんどん	n	(in comedy) repeating the same gag or silly line	повтаряне на една и съща шега (в комедия)?
1442870	0	電位	でんい	n	electric potential	електрически потенциал
1445520	0	土鍋	どなべ	n	earthenware pot	пръстена тенджера | глинено гърне
1447000	0	投げる	なげる	v1,vt	to throw | to hurl | to fling | to toss | to cast	мятам | хвърлям | запращам
1447000	1	投げる	なげる	v1,vt	to give up | to abandon | to throw away	отказвам се от | изоставям | захвърлям
1447000	2	投げる	なげる	v1,vt	to cast (a glance, shadow, doubt, etc.)	хвърлям (поглед, сянка, съмнение и др.)
1452700	0	同上	どうじょう	n	same as above | ditto | ibid.	същото | както по-горе | пак там
1455480	0	篤志家	とくしか	n	charitable person | philanthropist | volunteer | supporter	благодетел | филантроп | доброволец | спомоществовател
1459380	0	内憂外患	ないゆうがいかん	n	troubles both at home and abroad	беди отвътре и отвън | вътрешни и външни неволи
1466210	0	入室	にゅうしつ	n,vs,vi	entering a room	влизане в стая
1466210	1	入室	にゅうしつ	n,vs,vi	studying under a Buddhist teacher	постъпване за ученик при будистки учител?
1473710	0	買い入れる	かいいれる	v1,vt	to purchase | to buy in	купувам | изкупувам
1475510	0	薄らぐ	うすらぐ	v5g,vi	to become thin | to fade | to grow pale	намалявам | избледнявам | отслабвам
1479080	0	半官半民	はんかんはんみん	n,adj-no	semi-governmental | semi-official	полудържавен | полуправителствен
1480930	0	反物	たんもの	n	fabric | cloth | textiles | drapery | dry-goods | piece goods	плат | тъкан | текстил
1480930	1	反物	たんもの	n	measure of kimono material	мярка за плат за кимоно?
1484120	0	秘匿	ひとく	n,vs,vt	hiding | concealment	укриване | потулване | прикриване
1491420	0	不可抗力	ふかこうりょく	n,adj-no	act of God | irresistible force | inevitability	непреодолима сила | стихийно бедствие | неизбежност
1491420	1	不可抗力	ふかこうりょく	n,adj-no	force majeure | vis major	форсмажорни обстоятелства | непреодолима сила
1492640	0	不時着	ふじちゃく	n,vs,vi	emergency landing | forced landing | crash landing	аварийно кацане | принудително кацане
1493140	0	不心得	ふこころえ	n,adj-na	indiscretion | imprudence | rudeness | misbehavior | misconduct | misdeed | immorality	неблагоразумие | непристойност | лошо поведение | простъпка
1493300	0	不成功	ふせいこう	adj-na,adj-no,n	failure | abortive (attempt, action)	неуспех | несполука | неуспешен (за опит, действие)
1495780	0	付け加え	つけくわえ	n	addition (to something)	добавка | допълнение
1495790	0	付け加える	つけくわえる	v1,vt	to add (one thing to another) | to add (a few more words, an explanation, etc.)	добавям | допълвам
1496660	0	婦女子	ふじょし	n	women and children	жени и деца
1496660	1	婦女子	ふじょし	n	woman | grown woman | wife	жена | възрастна жена | съпруга
1499400	0	部首	ぶしゅ	n	radical (of a kanji character)	радикал (на йероглиф)
1500780	0	復古	ふっこ	n,vs,vt,vi,adj-no	revival | restoration	възраждане | възстановяване
1504990	0	紛らわしい	まぎらわしい	adj-i	easily mixed up (e.g. similar words) | easily mistaken | confusing | misleading | equivocal | ambiguous	объркващ | подвеждащ | двусмислен
1510520	0	偏食	へんしょく	n,vs,vi	unbalanced diet	небалансирано хранене | едностранчиво хранене
1510660	0	変じる	へんじる	v1,vi	to change into | to be transformed | to be transfigured | to transform | to alter | to convert	превръщам се | преобразявам се | променям се
1511170	0	変心	へんしん	n,vs,vi	change of mind | inconstancy | apostasy	промяна на мнението | непостоянство | отстъпничество
1511200	0	変数	へんすう	n	variable	променлива
1511770	0	片付く	かたづく	v5k,vi	to be put in order | to be put to rights	подреждам се | оправям се
1511770	1	片付く	かたづく	v5k,vi	to be disposed of | to be solved	решавам се | уреждам се
1511770	2	片付く	かたづく	v5k,vi	to be finished	приключвам | свършвам се
1511770	3	片付く	かたづく	v5k,vi	to be married (off)	омъжвам се | задомявам се
1514110	0	捕まる	つかまる	v5r,vi	to be caught | to be arrested	хващат ме | арестуват ме
1514110	1	捕まる	つかまる	v5r,vi	to hold on to | to grasp	хващам се (за нещо) | държа се (за нещо)
1514110	2	捕まる	つかまる	v5r,vi	to find (e.g. proof) | to get (e.g. a taxi)	намирам | хващам (напр. такси)
1514110	3	捕まる	つかまる	v5r,vi	to be detained by	задържам се (от нещо)
1515140	0	母性愛	ぼせいあい	n	maternal love	майчина любов
1515170	0	母胎	ぼたい	n	womb | uterus	утроба | матка
1515170	1	母胎	ぼたい	n	parent body | base | basis	основа | база | извор
1515250	0	菩提樹	ぼだいじゅ	n	Tilia miqueliana (species of linden tree)	японска липа (Tilia miqueliana)?
1515250	1	菩提樹	ぼだいじゅ	n	sacred fig (Ficus religiosa) | bodhi tree | bo tree | peepal tree | pipal tree	свещена смокиня | дърво бодхи | дърво пипал
1516360	0	抱き込む	だきこむ	v5m,vt	to hold in one's arms	прегръщам
1516360	1	抱き込む	だきこむ	v5m,vt	to bring over a person to one's side | to involve	привличам на своя страна | въвличам | замесвам
1516430	0	捧げる	ささげる	v1,vt	to lift up | to hold up | to hold above eye level	издигам | вдигам (над главата)
1516430	1	捧げる	ささげる	v1,vt	to give | to offer | to consecrate	давам | предлагам | посвещавам
1516430	2	捧げる	ささげる	v1,vt	to devote | to sacrifice | to dedicate	отдавам | жертвам | посвещавам
1516790	0	放逐	ほうちく	n,vs,vt	expulsion | ousting | ejection | dismissal | banishment	изгонване | прогонване | уволнение | заточение
1516810	0	放蕩	ほうとう	n,vs,vi	dissipation | prodigality | debauchery	разврат | прахосничество | разгулен живот
1516830	0	放任	ほうにん	n,vs,vt,adj-no	noninterference | leaving something to take its own course | giving someone a free hand with something	ненамеса | оставяне на самотек | предоставяне на свобода на действие
1518020	0	褒章	ほうしょう	n	medal of honour | medal of merit	медал за заслуги | отличие
1518170	0	豊年	ほうねん	n	fruitful year	плодородна година | реколтна година
1518190	0	豊満	ほうまん	adj-na,n	stout | corpulent | plump | voluptuous	пълен | закръглен | пищен
1519410	0	暴飲	ぼういん	n,vs,vt	heavy drinking	прекомерно пиене | злоупотреба с алкохол
1519530	0	暴発	ぼうはつ	n,vs,vi	spontaneous discharge | sudden outburst	внезапен изблик | спонтанно избухване
1519530	1	暴発	ぼうはつ	n,vs,vi	accidental gun discharge	случаен изстрел | неволен изстрел
1520420	0	防臭	ぼうしゅう	n	odor-resistant | odour-resistant	устойчив на миризми | дезодориращ
1522030	0	没年	ぼつねん	n	year of a person's death	година на смъртта
1522030	1	没年	ぼつねん	n	one's age at death	възраст при смъртта
1523160	0	本舞台	ほんぶたい	n	main stage | public place	главна сцена | обществено място
1524580	0	埋没	まいぼつ	n,vs,vi	being buried	затрупване | заравяне
1524580	1	埋没	まいぼつ	n,vs,vi	remaining unknown | being forgotten	оставане в неизвестност | потъване в забвение
1524580	2	埋没	まいぼつ	n,vs,vi	being absorbed (e.g. in research) | being immersed	потъване (в работа) | задълбочаване | потапяне
1526520	0	万有引力	ばんゆういんりょく	n	universal gravitation	всемирно притегляне | гравитация
1527240	0	未開発	みかいはつ	n	undeveloped (countries) | backward | unentered	неразвит | изостанал
1530000	0	無作法	ぶさほう	adj-na,n	ill-mannered | rude	невъзпитан | груб | нахален
1531370	0	名医	めいい	n	noted doctor | excellent physician	виден лекар | отличен лекар
1532050	0	命拾い	いのちびろい	n,vs,vi	narrow escape from death	спасение от сигурна смърт | оцеляване на косъм
1535670	0	目つき	めつき	n	look (in someone's eyes) | expression (of the eyes) | eyes	поглед | изражение на очите
1535880	0	戻る	もどる	v5r,vi	to turn back (e.g. half-way)	връщам се обратно (по средата на пътя)
1535880	1	戻る	もどる	v5r,vi	to return | to go back	връщам се | отивам обратно
1535880	2	戻る	もどる	v5r,vi	to recover (e.g. something lost) | to be returned	връщам се обратно | бивам върнат
1535880	3	戻る	もどる	v5r,vi	to rebound | to spring back	отскачам обратно | пружинирам
1535950	0	問い詰める	といつめる	v1,vt	to press a question | to cross-examine	разпитвам настойчиво | притискам с въпроси
1536210	0	門松	かどまつ	n	New Year's pine decoration	новогодишна украса от борови клони пред входа (кадомацу)?
1537910	0	厄年	やくどし	n	unlucky year | critical year | year (esp. age 25 and 42 for men, 19 and 33 for women) that is considered unlucky (orig. in Onmyōdō)	нещастна година | критична възраст според японско поверие?
1537910	1	厄年	やくどし	n	bad year | annus horribilis	лоша година
1538990	0	唯物論	ゆいぶつろん	n	materialism	материализъм
1539920	0	勇猛	ゆうもう	adj-na,n	daring | brave | bold | valiant | intrepid | dauntless	храбър | смел | безстрашен
1540200	0	友釣り	ともづり	n	live decoy fishing (esp. for sweetfish)	риболов с жива стръв (обикн. за сладководна рибка аю)?
1545110	0	幼い	おさない	adj-i	very young | little	много млад | малък
1545110	1	幼い	おさない	adj-i	childish | immature	детски | незрял
1545240	0	幼生	ようせい	adj-na,adj-no,n	larva | larvae	ларва
1546160	0	溶媒	ようばい	n	solvent	разтворител
1547050	0	陽電子	ようでんし	n	positron	позитрон
1547940	0	来航	らいこう	n,vs,vi	arrival of ships (from abroad) | arrival by ship	пристигане на кораби (от чужбина)
1548340	0	来歴	らいれき	n	history | career	история | минало
1548930	0	乱す	みだす	v5s,vt	to throw into disorder | to disarrange | to disturb (order, peace, etc.) | to corrupt (public morals) | to dishevel (hair)	разстройвам | разбърквам | нарушавам (реда, спокойствието) | развращавам | разрошвам (коса)
1551550	0	立て替える	たてかえる	v1,vt	to pay for someone else (with the expectation of being reimbursed later) | to lend someone the money to pay for (e.g. rent) | to make a temporary payment on someone's behalf	плащам вместо някого | авансирам плащане
1552920	0	粒状	りゅうじょう	adj-no	granular | granulated	зърнест | гранулиран
1553470	0	両眼	りょうがん	n	both eyes	двете очи
1553700	0	両人	りょうにん	n	both people	двамата | и двамата
1554130	0	両隣	りょうどなり	n	both sides (on the left and right) | both neighbours	двете съседни страни | съседите от двете страни
1555720	0	輪ゴム	わゴム	n	rubber band | elastic band	ластик | гумена лента
1556110	0	類人猿	るいじんえん	n	anthropoid ape | anthropoid | ape	човекоподобна маймуна
1557740	0	霊安室	れいあんしつ	n	morgue | mortuary	морга
1558200	0	歴戦	れきせん	adj-no,n	veteran (e.g. soldier) | battle-hardened | seasoned | (of) long military service	ветеран | закален в битки | изпитан в боеве
1558380	0	列席	れっせき	n,vs,vi	attendance | presence	присъствие | участие
1559360	0	連れ立つ	つれだつ	v5t,vi	to go together | to go in company (with) | to go along (with)	отивам заедно | придружавам се
1560110	0	露光	ろこう	n,vs,vi	exposure	експонация | експозиция
1561730	0	論証	ろんしょう	n,vs,vt	proof | certain truth | demonstration | argumentation	доказателство | аргументация | обосновка
1565260	0	哺乳類	ほにゅうるい	n	mammal | mammalian	бозайник
1565520	0	嘔吐	おうと	n,vs,vt	vomiting | emesis	повръщане
1566990	0	罹患	りかん	n,vs,vi	contraction of a disease	заболяване | разболяване
1568880	0	瀟洒	しょうしゃ	adj-na,adj-t,adv-to	stylish | smart | elegant | chic | refined | trim | neat	елегантен | изискан | изтънчен
1569460	0	瑣末	さまつ	adj-na,n	trivial | trifling	незначителен | дребен
1569920	0	瞼	まぶた	n	eyelid	клепач
1569990	0	矮小	わいしょう	adj-na,n	diminutive | dwarfish | pygmy | stunted | undersized	джудже | дребен | недоразвит
1569990	1	矮小	わいしょう	adj-na,n	narrow (e.g. thinking) | small	ограничен (напр. мислене) | тесногръд
1575900	0	横糸	よこいと	n	weft | woof (crosswise threads on a loom)	вътък
1577400	0	海神	かいじん	n	sea god | Poseidon | Neptune	морски бог | Посейдон | Нептун
1577400	1	海神	かいじん	n	sea | ocean	море | океан
1579750	0	主客	しゅかく	n	host and guest	домакин и гост
1579750	1	主客	しゅかく	n	the principal and the auxiliary | the principal and the subsidiary | the primary and the subordinate	главното и второстепенното
1579750	2	主客	しゅかく	n	subject and object	субект и обект
1579750	3	主客	しゅかく	n	subject and object	субект и обект
1580950	0	切り出す	きりだす	v5s,vt	to quarry | to cut (timber) | to cut and carry off	добивам (камък, дърво) | отсичам и извозвам
1580950	1	切り出す	きりだす	v5s,vt	to begin to talk | to break the ice | to broach	подхващам (разговор) | започвам да говоря
1580950	2	切り出す	きりだす	v5s,vt	to start a fire (with flint, by rubbing sticks together, etc.)	запалвам огън (с кремък, чрез търкане и др.)
1580950	3	切り出す	きりだす	v5s,vt	to select and extract (from a media file) | to splice out	изрязвам | извличам (от видео или аудио файл)
1581670	0	茶店	ちゃみせ	n	tea house | wayside tea stall	чайна | крайпътна чайна сергия
1581670	1	茶店	ちゃみせ	n	coffee shop | kissaten	кафене
1582410	0	凸凹	でこぼこ	n,adj-no,adj-na,vs,vi	unevenness | roughness | ruggedness | bumpiness	неравност | грапавост
1582410	1	凸凹	でこぼこ	n,adj-no,adj-na	inequality | imbalance | unevenness | difference	неравенство | дисбаланс | различие
1585080	0	卵形	らんけい	n,adj-no	oval shape | egg shape	яйцевидна форма | овал
1588250	0	内堀	うちぼり	n	inner moat | moat within the castle walls	вътрешен ров (на замък)
1589360	0	重々しい	おもおもしい	adj-i	serious | grave | dignified | solemn	сериозен | тържествен | достолепен
1591280	0	機知	きち	n	wit | resources | tact	остроумие | находчивост | такт
1592080	0	御者	ぎょしゃ	n	coachman | driver | cabman | postilion	кочияш | файтонджия
1592790	0	下克上	げこくじょう	n	juniors dominating seniors | inferiors overthrowing their superiors | retainer supplanting his lord	бунт на по-нисшите срещу по-висшите (васал измества господаря си)?
1593520	0	豪勢	ごうせい	adj-na,n	grand | luxurious | lavish | sumptuous	разкошен | луксозен | пищен
1593520	1	豪勢	ごうせい	adj-na,n	great | large | big (e.g. storm)	голям | силен (напр. буря)
1593520	2	豪勢	ごうせい	adv	very | greatly | extremely	много | извънредно
1593970	0	三三五五	さんさんごご	adv	in groups of twos and threes | in small groups | (in groups of) threes and fives	на малки групи | по двама-трима
1594580	0	仕向ける	しむける	v1,vt	to induce (someone to do something) | to tempt	подтиквам | изкушавам
1594580	1	仕向ける	しむける	v1,vt	to act toward (someone in a certain way) | to handle (men) | to treat	отнасям се към | третирам
1594580	2	仕向ける	しむける	v1,vt	to send | to forward to	изпращам | препращам
1594830	0	主唱	しゅしょう	n,vs,vt	advocacy | promotion	застъпничество | пропагандиране
1598830	0	隣り合う	となりあう	v5u,vi	to adjoin each other | to sit side by side	гранича | сядам редом
1600920	0	話し中	はなしちゅう	adj-no	busy (phone)	зает (телефон)
1600920	1	話し中	はなしちゅう	adj-no	in talks | discussion underway	в разговор | водят се преговори
1601110	0	張り子	はりこ	n	papier-mâché	папиемаше
1601110	1	張り子	はりこ	n	player who is not a dealer (in cards)	играч, който не е банкер (на карти)?
1603090	0	振舞う	ふるまう	v5u,vi	to behave | to conduct oneself | to act	държа се | постъпвам
1603090	1	振舞う	ふるまう	v5u,vt	to treat (someone) to (food or drink) | to entertain (e.g. to lunch)	гощавам | черпя
1604670	0	見逃す	みのがす	v5s,vt	to miss | to overlook | to fail to notice	пропускам | недоглеждам
1604670	1	見逃す	みのがす	v5s,vt	to let pass (a matter) | to overlook (e.g. a wrongdoing) | to turn a blind eye to	затварям си очите (за нещо) | прощавам
1604670	2	見逃す	みのがす	v5s,vt	to pass up (e.g. an opportunity)	пропускам (възможност)
1604670	3	見逃す	みのがす	v5s,vt	to let (a good ball) go by	оставям (добра топка) да мине
1604760	0	向かい合う	むかいあう	v5u,vi	to face each other | to be opposite (to)	изправям се лице в лице | намирам се срещу
1605590	0	寡婦	かふ	n	widow | divorced woman not remarried | unmarried woman	вдовица | неомъжена жена
1606020	0	蘇る	よみがえる	v5r,vi	to be resurrected | to be resuscitated | to be rehabilitated | to be revived | to be refreshed | to be restored	възкръсвам | съживявам се | възстановявам се
1606020	1	蘇る	よみがえる	v5r,vi	to be recalled (e.g. memories) | to be brought back	връщам се (за спомени) | изплувам отново
1611740	0	店開き	みせびらき	n,vs,vt,vi	starting a business	откриване на бизнес
1611740	1	店開き	みせびらき	n,vs,vt,vi	opening a store (for the day)	отваряне на магазина (за деня)
1612450	0	隣り合わせ	となりあわせ	adj-no,n	adjoining each other | next to each other	съседен | разположен един до друг
1612450	1	隣り合わせ	となりあわせ	adj-no,n	being in close proximity to something | being constantly exposed to (danger, etc.)	изложен постоянно на (опасност и др.)
1614390	0	危なげない	あぶなげない	adj-i	safe | certain	сигурен | безопасен
1614480	0	棋界	きかい	n	world of go | world of shogi | go circles | shogi circles	свят на го и шоги
1616390	0	妖艶	ようえん	adj-na,n	fascinating | voluptuous | bewitching | captivating	чаровен | прелъстителен | омайващ
1618530	0	落馬	らくば	n,vs,vi	falling from a horse	падане от кон
1625650	0	背面	はいめん	n,adj-no	rear | back | reverse	гръб | задна страна
1626450	0	早咲き	はやざき	n,adj-no	blooming early | flowering early | blossoming early	ранно цъфтене
1626450	1	早咲き	はやざき	n	early-flowering plant | early-blooming species (of plant)	рано цъфтящо растение
1627680	0	評点	ひょうてん	n	(examination) comments and marks | rating	оценка (на изпит) | бележка
1629760	0	有機化学	ゆうきかがく	n	organic chemistry	органична химия
